kota_id,kota,tahun,total_belanja,belanja_modal,belanja_pegawai,belanja_pendidikan,belanja_kesehatan,PAD,DAU,DAK,IPM,kemiskinan,pengangguran,PDRB_perkapita
8,Kota_8,2016,1034613519768.4541,272130914407.5048,402806252130.2865,298356577726.8775,213219149891.32843,150807038804.33597,489254774544.6694,145888014433.6198,71.00326678255965,15.446663534370844,11.209303132921134,156747731.69918892
8,Kota_8,2017,1122045639329.3286,269479316043.79572,305923060940.691,334062361808.5326,253396854893.68964,154167729282.3012,646581677469.5883,202511794924.50513,73.7709514281518,12.66913153617394,6.191024334831172,32853061.810558904
8,Kota_8,2018,1216866387962.6492,264108009533.7355,499609672202.426,183375441159.78302,182560228662.91562,267042068787.21033,561241510265.0188,228744526606.83527,69.85864985914904,8.404298028443414,9.037511232987736,103513323.28408164
8,Kota_8,2019,1319700156794.2903,257237227529.27313,449341939274.6222,225838378301.2633,166886705741.73932,329278824027.0829,561766841457.1682,247083349702.04233,70.65984747791582,11.308825254170651,7.890378591275774,30922319.725494463
8,Kota_8,2020,1431224102392.0303,404617751292.44116,408767898973.33905,421009665727.1812,175037862102.34302,321148422032.5906,466013581343.2035,285573773563.993,74.25487525828107,12.430775259800656,3.1036882964958474,170982818.49211648
8,Kota_8,2021,1552172605816.5266,297987833154.60675,666830204775.3121,280587710420.96234,199614299023.61322,172236678537.30444,685470595838.3284,209118270344.11563,63.74271598570881,14.53291425042516,6.3795995127322485,139152314.2730815
8,Kota_8,2022,1683342108493.4648,400892214629.2934,555759794303.3994,393811236569.3732,207532577285.55392,260208395684.00168,940206639851.9126,323062504960.618,72.13273290699382,4.861170097153306,7.395995889151141,132920426.98779461
8,Kota_8,2023,1825596356750.9143,283108501193.5788,513413411757.5105,469900897390.4332,362999007834.1599,197399539234.1643,669248378062.7491,154557213855.767,79.99731858996822,0.49565806631546216,2.3369772378611646,244387891.97181448
8,Kota_8,2024,1979872089556.9814,367679932061.6989,753438782489.821,367716529494.6685,227519394666.33334,342422159130.56976,1022960468744.3865,353119037628.2672,84.35549661417478,5.557752944276824,7.212766229135815,99715167.48343578
9,Kota_9,2015,1232869325652.5332,188136333382.05338,329301500367.5507,223374886927.02695,128193543609.95207,190392787317.84305,585505014525.7913,139577676507.9859,82.31679277692437,17.261653426076613,6.076356165280884,55336797.73645007
9,Kota_9,2016,1336159301590.41,301889803821.7527,491785441022.1898,254150254304.113,258710285479.0584,297727686335.4881,622134683160.7639,154218142865.69467,67.76164398854795,18.62679960443235,9.672452147437848,42658837.60613861
9,Kota_9,2017,1448102927114.0613,468741642667.62744,503195840768.8823,411525993800.3695,318551203322.1372,329536168852.50366,444192239478.7955,130766016941.89563,74.34085536652167,13.30217329739221,4.920989168898821,46113727.31701531
9,Kota_9,2018,1569425206276.1401,497485892764.4063,701345420670.9059,359168494361.0812,197358190418.48615,285152315255.56354,479486399283.06177,293709799276.443,64.14377707225353,11.847747132713803,4.866496986184854,120684703.66894804
9,Kota_9,2019,1700911884076.9365,476738518627.08026,707491509947.4366,307802441751.1232,172896628753.76614,239940306890.71176,969529286366.1487,308007096949.2966,76.5353275542577,11.6077529065048,8.185330070916299,60817444.6895112
9,Kota_9,2020,1843414535350.0286,613640234785.6592,615247168349.9489,382454650106.6654,327828519620.33264,210314777280.97375,644983114290.5862,296246011182.0993,63.76996669812816,12.547281641995824,4.708141987131889,102408085.80091037
9,Kota_9,2021,1997856079995.5317,415032119452.1242,641580599814.488,515160947019.56506,288826571908.0227,539264094306.0047,884680881123.9963,298780724925.3996,85.52074348311896,13.888581458153755,4.23446340731681,37809655.35966514
9,Kota_9,2022,2165236760280.4092,438358263965.6195,799006112226.8602,341487873309.57477,377736242778.42334,604215499003.6415,866686175872.9332,358642954388.90564,65.4649563283443,1.9270667260371317,8.153698805832429,152700122.70142838
9,Kota_9,2023,2346640618917.8994,675082697961.2344,790736853726.1785,438728645805.1119,522984877347.40045,797446593790.7587,1193053072573.1433,213126055935.61746,77.95576667172718,5.614608454100403,2.2242386599397075,273001070.7080932
9,Kota_9,2024,2543242519881.398,451078969915.2221,1119147438413.6794,551631504867.096,324949942456.02295,667779911269.1356,1429006646170.706,406495945778.8884,83.76402869653623,9.481750500660763,7.430489080660672,277057773.4778491
10,Kota_10,2015,1124170022147.9648,218360907944.13095,503103858821.87665,327817984642.86865,119065368126.20003,350372939409.00116,649291933088.8503,86658109567.07388,74.19863076381574,18.73232446382063,3.3055138072721895,113984573.78435187
10,Kota_10,2016,1190906935145.5125,249459039279.54782,517900701765.5854,352102040061.477,287770720091.1552,288514193323.14233,665255851979.9725,210412307125.53363,68.37751183108139,16.833732112260158,3.1330687124394334,106403239.19281518
10,Kota_10,2017,1261605718206.0352,247276950602.92282,345823004056.0905,203803547612.3561,257926856996.18475,254797031150.06192,652792686459.7343,75448375901.24698,68.68225844576526,11.892369385630058,9.71650848355067,71017390.24932791
10,Kota_10,2018,1336501569718.1143,367776196873.93585,570947522680.1255,323940553118.305,180352762525.15228,143433661827.61,749817024149.0011,71089068634.184,83.06754181710498,11.134057010408181,10.851609286616066,151649864.3162477
10,Kota_10,2019,1415843650739.7551,494960282462.0134,453271532114.2821,375309347781.71814,226945064884.4267,345413020119.60284,691287982992.598,256340711774.59177,86.20208672998237,14.124101207967774,5.959901039506004,97002993.11188924
10,Kota_10,2020,1499895913899.2083,446243723148.3916,446602151528.88055,249839337716.4939,229774040173.44907,279238168358.26666,583298175907.8906,127552892383.20193,62.75232974090905,3.768109021001207,11.389501507624283,97854997.17662226
10,Kota_10,2021,1588937981503.9014,360474938620.7985,613217971675.3629,290359481031.5393,385308209070.3292,533729836141.72125,519301955712.655,178973392323.77567,84.07795768905413,17.070980334371157,6.506613601248827,136751216.94937125
10,Kota_10,2022,1683266075778.744,308722426358.8607,754496623695.2056,310984678715.3156,406356869671.9293,496385057225.533,811874641680.2498,213611980494.27808,68.56674529294396,3.4479204800826233,3.584375881631578,68224978.59192146
10,Kota_10,2023,1783194004328.4907,545509172475.637,570666753664.1371,282950807755.59766,437534100379.7589,651107907785.9281,1031266893967.2787,355276749846.82007,67.54738123048719,6.143630283539882,8.224146281336823,180508651.5156131
10,Kota_10,2024,1889054204102.5737,341501672388.4819,780494149947.5769,346955191485.27045,252325961345.19037,493217557728.96423,902744964238.6798,258824853653.8192,65.88717093494387,12.761912939455705,3.5904003832983546,63757780.22768368
11,Kota_11,2015,2721870199672.443,877600423900.7543,1121147085908.002,675803073052.2216,497091359166.8845,343217020837.923,1150088048487.011,288254975216.01227,66.49384459400815,15.851301705328774,7.4628816157089375,31452088.31003406
11,Kota_11,2016,2959595865720.849,574270038696.4955,1144332928859.1082,477736866408.31744,673843856125.8456,735589670855.0636,1314581373929.3188,410972937830.9158,81.01702414812874,9.617138118532896,8.902145373031573,104766763.17049742
11,Kota_11,2017,3218084275086.3174,654576536710.0907,1370022137313.3472,867640262364.6321,639651451761.0339,1142981533630.805,1802733031520.5828,502839977217.3142,81.7253332090918,14.262071925039255,8.721266945842704,122288379.97769178
11,Kota_11,2018,3499148826873.8574,1051645833286.3892,985783780342.957,987217006582.8408,807521421286.4797,380617061523.2734,1916641362247.5984,242597668182.05716,69.57797135647856,14.352623844374115,3.8468390644347736,167285525.3484844
11,Kota_11,2019,3804761300815.9263,1203928578598.367,1337349044169.1794,574358702759.4164,544292867225.9461,1084654029421.8876,2261382149961.0454,550823013579.552,68.09508952660399,12.11008554649417,7.0598684174427,174760794.26130617
11,Kota_11,2020,4137065690092.2837,709077039592.8754,1663950907451.8782,956448162289.0282,1011300745858.9678,838010851564.0826,2026279205693.3901,785232509130.695,64.26274319976699,17.55842730854677,8.69097150070732,42488646.823062584
11,Kota_11,2021,4498393242295.747,945529481490.5184,1761725618162.8167,720204409921.1135,842664073817.7477,916614726036.1074,2187454623437.2593,255784510483.44806,83.88842015380942,17.50233453766095,11.019900697571224,188292179.516119
11,Kota_11,2022,4891278814062.212,860949436179.7257,1964595044661.6995,751731041646.0398,505359750239.0609,963988224088.2755,2184410669677.2961,809805562841.0559,79.88238441516263,7.488540595651226,4.062639996534992,276949022.2476608
11,Kota_11,2023,5318478654099.158,1251099029858.5144,1809758114251.733,928306268161.3783,1165924508275.0183,1638648098573.9683,1947791138156.975,331645207596.4922,80.21248255186784,10.017668214217029,3.8593357429838835,289033885.04383165
11,Kota_11,2024,5782989739367.702,1042161708549.0479,1945784978522.1145,1685986638540.1409,942390789004.1854,1686075675035.2039,2424682218964.986,527017042202.53467,88.1994411989957,5.740010094725647,9.24689283311221,109187121.81431693
12,Kota_12,2015,1032761760062.7083,289517579519.34155,334310423090.40234,288815686123.7721,176583140423.3532,403250120614.57733,367309625459.04156,186200206768.49777,79.41492131979354,16.563827669660782,10.60304905305199,122501112.38726756
12,Kota_12,2016,1065673858278.8542,293320403998.94324,294391311605.5388,165050423620.8551,253765907658.31375,303711821793.1406,574356847924.9266,130255560241.52562,63.33270472405986,6.277786883038257,8.970087585060742,80710612.77257392
12,Kota_12,2017,1099634800721.1104,209046013685.12253,383023594468.59845,175536177366.93594,205956881057.5398,198701832676.49554,592997563024.0778,106174461663.90614,72.18050372704502,3.974308098621509,3.25202199015103,77891787.74996705
12,Kota_12,2018,1134678012004.4443,279116910372.77765,419835527541.4768,219843169048.56094,231754900939.81906,406256392717.3876,605867334522.4951,63477092097.855995,73.21267368144572,4.773952676272623,4.5784051427627475,167784441.8652298
12,Kota_12,2019,1170837981920.9563,208993536064.8512,409532935238.4907,284189729160.4274,240454698464.39902,313661178739.6572,354683418358.4672,115876893993.99843,74.54279108461778,3.9179974871725,5.355642380882627,28394434.97507821
12,Kota_12,2020,1208150299384.9924,200209471880.36108,397946169841.4142,205273631604.7831,223666226799.56134,370708222602.095,652613807879.1821,96679251595.20163,65.88706455647674,5.0685176050160035,8.22787224589273,126910300.30444069
12,Kota_12,2021,1246651687460.0222,194873137268.45197,545089037185.09235,196716266388.53906,225886367218.85306,389850616671.4317,699734044591.0969,195865236213.40735,82.1432020767448,7.991752888142091,9.63342602371861,35612588.065109864
12,Kota_12,2022,1286380039501.7524,423171862999.25635,462477390368.9385,350660336566.6199,215915985856.0776,377003654240.9811,589060174581.1732,205484325659.29147,64.84074955076474,1.7052812598584568,3.8239291060913176,52268015.43921585
12,Kota_12,2023,1327374456453.0547,430542816037.964,390039423576.52185,393406960495.1093,199815475917.82965,205259046449.60062,712680024939.9275,197521504142.6842,75.65489291132847,8.53045326406447,7.8728160044503745,65792925.66489931
12,Kota_12,2024,1369675285327.4058,478382080950.38873,609448841831.5713,339061545799.55817,177963783044.43658,416475072144.6922,440569098523.84296,74781360472.08075,70.04207221278034,6.539344351089745,9.014452548675424,156452122.83501112
13,Kota_13,2015,2356766302999.9526,516572532142.63727,764081906491.7677,702663827097.8546,249855828914.22235,848693814410.3015,1116170701889.43,272895421138.33148,78.13144151037841,12.300034121370544,10.860809142734945,141203979.5911075
13,Kota_13,2016,2487636593256.65,582963170955.0013,759638540000.6718,594178342003.9648,589207926060.9867,405978950381.47845,1211205318871.574,360045676814.9392,78.72782556038203,6.373515276908897,9.242424682138797,150222396.90820268
13,Kota_13,2017,2625774058391.939,488227557959.32996,781190534663.8418,776465714516.3511,333858093977.90436,935604070053.1786,1175515345012.1938,228664644159.0314,82.56874753181278,10.479578825039983,7.233356185367211,76543108.0512129
13,Kota_13,2018,2771582241720.444,744419746268.0789,783539532700.9121,578324532565.381,680179120795.463,491789635592.6798,1377534575594.9417,273772763164.38647,80.53682814216502,5.163104910775248,11.128389405706903,95683070.90759268
13,Kota_13,2019,2925487095155.6597,576935581138.4678,774374530958.8885,513316748368.48785,520637506350.3757,588318242618.4242,1605112405630.3262,335357738248.21185,67.81785681469074,11.85717479906045,8.560994951969011,53335430.355628476
13,Kota_13,2020,3087938223550.4854,566710290528.2272,794632376075.6666,804285323065.6915,616261928426.4354,748483069346.576,1708405326034.2732,527575860307.7596,76.3338591099188,16.52406920769888,4.352570890330915,43910281.304029904
13,Kota_13,2021,3259410198135.4893,664756456664.6359,852066445717.2734,748606436196.1301,783858341578.2411,364412041119.25854,1097224949145.9655,384055828562.8726,85.44687543819764,7.642341574651258,6.8651132781955315,34080377.90455977
