kota_id,kota,tahun,belanja_pendidikan,belanja_kesehatan,belanja_perumahan,belanja_lingkungan,belanja_ekonomi,belanja_infrastruktur,belanja_pariwisata,belanja_perlindungan_sosial,ipm,pertumbuhan_ekonomi,kemiskinan
1,Kota_1,2024,24.018360384495573,8.746280235544143,6.677676995469933,3.6180267257469523,16.844640930984376,21.272639099464453,1.9540104249155916,6.440207698110707,74.46890714757221,5.0163385740056015,14.211957150272205
2,Kota_2,2014,22.087055015743896,8.888431241882921,4.359596102001048,3.012845514210884,17.657458223475114,17.262420524145288,2.556371865230098,8.81207583558071,71.08125226692302,5.757642043916158,10.040411836163827
2,Kota_2,2015,24.812236474710556,9.007129183301457,5.491745517677156,2.902634929450309,13.709042966264805,15.258208631481729,2.8286930019396905,8.010716092915446,71.19067701296812,5.284588399367374,9.967899784861137
2,Kota_2,2016,24.928252270553003,8.968221086046002,6.016406642217635,4.284858845986153,13.425825263954398,20.097514440283017,2.10334939815776,8.529223322374317,70.23172688470987,5.640886795309726,12.07776415490034
2,Kota_2,2017,20.45144885027204,11.341209982356952,4.962340194915208,2.5595555311995626,12.244650849328583,19.136250602317695,3.032693085526847,6.066351315711424,69.31032914165374,5.215559102451757,9.765259558724932
2,Kota_2,2018,23.45468869051233,9.54694138520215,6.810189966210204,2.4125628324379798,14.04639810630155,15.794314648684123,3.774080854835688,9.509357413523924,71.66609268182987,5.601114151749196,8.607773752430553
2,Kota_2,2019,24.08611100100608,10.22080324639785,5.58895173506802,2.725556872701355,12.558616606835395,21.28051030567329,3.7012541714899916,8.532405829093072,70.18291328159472,4.659658869425066,10.492827720318202
2,Kota_2,2020,24.435432121325587,11.119502183430495,5.926094938462864,2.2524198949851466,12.969772284567682,21.289879319689554,2.8192871789787697,6.036788206466518,71.9215177303248,5.508007431090586,9.720726149168295
2,Kota_2,2021,20.025307919231093,8.643232205669994,5.646201368099758,4.07568559307808,15.911767557015603,16.56988516622392,3.1365376640426077,6.9489963499872,71.52966329901604,5.009329854836901,11.6570244879443
2,Kota_2,2022,23.288064461501715,10.273234413341886,4.281024303484277,3.1031474091783005,13.591214206090353,16.707927503653586,3.9190316642573366,7.572390898667042,71.68090028655003,5.332863195456724,11.06987704377297
2,Kota_2,2023,23.97405651770824,10.010548372420768,5.730711653879077,3.4775530814565916,13.171457926788268,20.057164806830535,1.8423170873225674,6.097263865725815,70.29502236665556,5.561240240641946,10.245657210378688
2,Kota_2,2024,20.077283082644335,11.713274250350901,5.284552444951943,4.899964457131009,17.781719862535518,20.97106618827152,1.883346676208757,7.540390914407701,71.5559695534855,5.603467819633617,11.426570723798022
3,Kota_3,2014,24.680773870803904,10.784119186699892,5.710183510268095,2.2915294813123057,15.690043360195018,21.930376950729844,1.4202520457095722,8.073318609454947,73.60648747937496,5.945915446740111,11.454720233870699
3,Kota_3,2015,21.797455756098778,9.174367377057973,6.428083466435541,4.430340184037542,17.20243391148062,21.3926838678953,2.534027196582813,8.006065178748798,73.48437577667427,6.07532283988941,11.809017128487763
3,Kota_3,2016,23.509834386288517,11.183170677744403,6.670016025452699,3.0139854705546076,14.253497715839664,15.657873578886083,2.7348404229885217,6.143769095186968,75.38902851245379,4.274610854232396,11.56093303237507
3,Kota_3,2017,20.15250124969525,8.149392754996857,6.467801681978974,3.0805719242337886,12.762363075911308,18.65570282038363,3.3099806592958325,6.863284109987372,70.33512075885984,4.843838132751745,11.28296174228178
3,Kota_3,2018,20.258408605843037,10.125418526272592,5.62190536483032,3.9122897044946194,16.35654800233597,21.830964556237742,2.548901044903586,7.291825891764984,71.60363550220202,6.1534196954435965,10.177683322296799
3,Kota_3,2019,20.12675371707729,11.8505936587117,6.507940361536617,4.087922618281094,14.45371766648562,16.21306024049592,1.469311128013258,7.000971592658381,72.38313081761623,6.138751898813907,11.446522120388352
3,Kota_3,2020,23.300986883588656,9.119735587783772,6.8645958419895825,4.213690750087306,15.326124315068405,19.282045223640466,2.2588001872833696,6.99092395800463,73.98999633093284,5.142879959879473,11.169946047853239
3,Kota_3,2021,22.370869145436625,8.391336642604006,5.474847625350497,3.420415312341697,13.03921121946009,18.03696154466581,2.19551420319212,8.463400392208866,73.20243584576818,4.985746955830809,10.65538368396746
3,Kota_3,2022,21.873063073132357,10.503439662856945,5.509408775740264,4.569469523564967,15.95216178971367,16.140540989570006,1.2117062422012896,8.569677112825262,72.71485811590594,5.209586430018987,10.666685715039762
3,Kota_3,2023,21.94084963103261,10.573152873769413,5.37475867147455,3.6368503679478046,17.648788852659152,17.702718464605418,3.883571691471743,9.621402567824255,73.3312009986539,5.790510742363702,9.713345103178096
3,Kota_3,2024,20.355943242301144,9.275902521175045,6.534625932908364,2.0698158072074775,16.886810895533614,16.9729834234138,1.3544944828649688,8.786948661456602,73.05710136893066,5.690980021162356,11.474288161984328
4,Kota_4,2014,23.75307375820429,11.227338957069056,6.97151542600202,3.2378530307342794,14.2321085147567,20.434890725193977,2.0224106207590538,9.72302930241426,74.8846901628379,5.336114786121758,8.19837996592169
4,Kota_4,2015,23.754355338957488,11.018171496338729,4.309371606507797,4.7076587200387,15.031514234687144,20.78520226275419,1.9601488030918353,9.582092913984802,74.54810887044381,5.477340009422582,7.2246581985377905
4,Kota_4,2016,23.159186060848995,9.793782087913279,4.879632315094193,2.9859936361097477,16.03511073646223,20.26662170606376,3.374737131177546,9.158472571178216,74.51640727650678,5.610718772525953,6.374648858431407
4,Kota_4,2017,20.28779380008322,10.198115529294942,5.324591504120131,4.663112548274899,14.105490075312472,15.819469114993241,1.4289750461585076,9.04604252686989,72.58540141955753,5.323366069026865,7.826495035964205
4,Kota_4,2018,20.363815031820966,11.287440237161425,6.1187266814694885,2.2440463419256993,12.509026284511151,21.90647704950823,2.122812387268361,7.482568588267563,73.07928159228035,4.987004370300308,7.673173977690324
4,Kota_4,2019,23.885734579637184,10.23361699894322,5.272666027740929,4.719063155284208,12.667184893836907,18.448375730036012,1.034060934302257,7.874642567976505,74.45525375182007,4.775521804109331,7.975360892919934
4,Kota_4,2020,24.81086274237271,9.499482318094817,4.857136258845582,4.605797384568381,13.341575031116715,21.74255777608428,1.036463424069449,9.879515306830555,75.74017953490441,5.533331632821094,6.975119415416195
4,Kota_4,2021,20.368982823676994,10.215417137605282,6.907907606857297,3.5692935325104465,15.776391828811576,19.87024082289232,2.3636231943033197,8.510232320336254,74.29877549780994,5.66282222689495,9.870374537020503
4,Kota_4,2022,21.386905914905665,8.752484638895044,5.391095214819947,3.0600566840781585,15.501936671105232,15.544142458754894,3.9231844229984993,9.944842977918412,72.6023013191733,5.498278777936848,9.168028002379419
4,Kota_4,2023,21.54763808143164,11.255180078827795,6.054193517661638,2.4878508180346737,17.465563106963053,20.757760700462182,3.849399739875772,8.90287803355344,72.49791714680293,6.700173728646591,8.663617056105217
4,Kota_4,2024,24.936380646574722,8.601667564414113,5.782392146056406,3.1426725698930644,17.81948638688762,20.89483246194996,3.5149861141334133,7.874772639179881,73.62869633758542,5.029476432389076,6.7515487347905605
5,Kota_5,2014,24.06450504565039,11.998870693144521,6.989910511221716,3.6662951168078823,16.61392449108306,21.613360109176995,3.5489421720322345,6.98939240697279,71.10886615022842,5.670870712056509,13.23374565579273
5,Kota_5,2015,21.143214027517313,10.686802737623427,5.8543847213736875,3.0744881540985216,12.681345553197774,19.7010123691496,2.5609231027113797,9.089273566942557,71.909857016715,5.842833765809171,13.053121375310294
5,Kota_5,2016,22.759534193872426,10.243751886141546,6.629960807975035,3.210448598637191,12.804091370703844,15.201478734193373,3.265411767020857,8.48123820541386,70.68730112762488,5.3835088037792715,14.004002436419999
5,Kota_5,2017,21.96122022549866,9.749899688094917,6.712476083481246,3.044766401069901,15.083936934958864,20.485571089188,2.1896283469638105,8.488346800911494,69.65974447840013,4.680981028277709,12.968439928411641
5,Kota_5,2018,22.295678781191306,11.920130301141908,5.477854281978608,2.9862548308625247,15.800405125900355,16.681019331447352,1.2275899843259919,6.515518887642597,72.17750851401564,4.944151585998726,12.871240437056082
5,Kota_5,2019,24.483942049530057,9.895846561051489,6.002673215563082,2.5169596136048895,13.153734112852025,15.286080313865352,1.5068051892164935,7.1143613561278345,70.88570683868404,5.026162247001191,12.01127021144248
5,Kota_5,2020,21.031668592028964,9.457079444192303,5.5102518125645705,4.071184485888096,12.235872839046593,20.5958727923633,2.883701168472723,6.327036127795488,71.07632255185307,5.142896123756213,14.163371625321856
5,Kota_5,2021,20.922605096781886,8.837397293346841,5.111416308374146,3.453568955573064,15.709528629181776,17.582395476988406,2.3876041483994435,8.989883752535025,71.83139328991498,5.738351118295482,13.33879190439877
5,Kota_5,2022,22.55838721057833,10.128453941061263,4.321516034019329,3.342237100470364,15.19570359873014,16.697293525443108,1.807729692848143,7.509136652418491,70.9481276155416,4.813661034337971,14.84725459357146
5,Kota_5,2023,23.94585619303669,9.993768795716228,4.260760864262271,3.6113196254556432,15.521046708125276,20.21807631929031,2.294978638689038,6.510321211182255,72.73363128142348,5.125199360084664,11.83832941753597
5,Kota_5,2024,23.229586206658006,10.283113218675648,5.068290177693539,4.959545746378939,15.634648916141323,16.660587542151962,1.3053474178612112,6.611436556737328,71.10149662152038,5.152931576839383,12.68013915378829
6,Kota_6,2014,20.40116872830821,10.098045558281019,5.231190480968984,4.947135850725819,12.672233413008314,17.784989193320193,3.9084112998261067,9.46202850357592,71.46468576267154,4.868087135682675,13.99699204929115
6,Kota_6,2015,20.85443793695033,10.674572879697724,6.788127967382757,3.6702886790417892,15.429676136819399,16.959853655621988,3.308478799575811,6.7481749942300935,71.74255031574977,4.48851924613078,12.111502166587185
6,Kota_6,2016,20.574184123696018,10.44248016976653,4.865891659720767,3.743714664267837,12.926176291645215,18.367980712983723,2.5977682976547576,6.207294147289708,72.46302974981312,4.780809982171731,13.490690610954031
6,Kota_6,2017,20.31687485236384,11.959840929559782,4.967061534924169,4.429623337563905,13.527843928582584,19.770519055567505,3.2806835796690597,8.382554962431378,70.119442562727,4.942862717901396,14.04299704646928
6,Kota_6,2018,24.153097038938647,11.860107642666051,4.372891670456634,4.192602425610932,17.63004274092623,16.268631463159622,1.1994888021003325,8.964482597160236,73.1403261210922,6.160326878080507,13.2203380169867
6,Kota_6,2019,20.698861883131446,11.181069247439561,4.604881960143233,2.4909678285971135,12.985594787585958,20.702023041619675,2.9955916620886005,8.092261699076477,73.42179342012146,5.170648864755659,14.686998791046904
6,Kota_6,2020,22.19567454285109,9.50777771769963,5.38803935700882,2.9041336224924263,16.48565628105751,18.519042730647353,1.696638085440452,9.598298293098274,72.19096214615118,5.9892205552298625,10.823760975098752
6,Kota_6,2021,24.532360554822734,10.496951983655968,4.350694122125092,4.819496370840426,15.766248318428508,17.344339302599604,1.4178162179901617,9.176100757081183,73.84753272756677,6.579188225875029,13.067533445171383
6,Kota_6,2022,20.758374398663754,9.246888271182193,4.745467419443397,4.231838877718031,12.201194608414676,18.989227794099214,3.2873760572220716,9.507062547046997,72.52066465965797,5.688350822675378,12.686857048880876
6,Kota_6,2023,20.553158684776037,11.385809166938072,4.382465986995947,3.191861871681102,16.783772194677322,16.049421991441417,1.6877541856979246,8.889010273572264,73.42184498504913,6.158667248442279,13.754440377043045
6,Kota_6,2024,21.258995294534763,9.382783974015677,4.544793150404277,4.725351684000885,15.500350768596723,17.80595991734548,2.386017410932398,9.78913335844726,74.26974842051493,5.5803173858868576,11.964908148570093
7,Kota_7,2014,20.090550919104203,11.488495635776605,6.7963548474508375,3.6953995507676267,16.179904943261356,21.45749566824107,3.121715902940196,6.610156171657046,77.68229581450703,6.363575300815677,13.153734183874752
7,Kota_7,2015,24.671835073845074,11.702274051627105,5.352518114212396,2.339714137522266,17.909047193774008,20.872286605121538,1.3739880436098004,9.68336753046949,76.23737923492655,5.862381505777825,11.581968388469726
7,Kota_7,2016,22.956377178724647,9.596010815480522,4.164284916466094,3.0055917249377027,16.81712069158807,15.03242416103222,2.0004975150734325,7.592674774363774,76.91273443087358,5.469992260804619,9.78750031099091
7,Kota_7,2017,23.687506240548743,9.808871763559228,4.673814468819946,3.35731854839808,12.8451421222788,16.234708905543563,2.4951033182184394,7.675701798018192,74.97264002942468,4.9807823924007195,11.68394926463209
7,Kota_7,2018,22.902941751390216,10.52905715167812,4.039283369765001,3.9906121160501318,13.068215801218509,21.727492222286187,1.4459881832593389,7.6584964949080945,78.79219351512428,5.422805408243405,11.083569701269488
7,Kota_7,2019,21.049527965477928,11.592217157762855,4.615418921446022,2.5720631619909997,12.21929800708857,18.304468615769995,2.6945233997878493,6.2628345577134095,75.98349986849466,5.0096646227869295,13.038107163969396
7,Kota_7,2020,22.6219513466379,9.763050987752912,5.202289182625978,3.6789209939246534,12.931441475584275,16.273496913466897,3.585356863040552,9.78446184853453,74.64022301161735,4.717910649436336,9.561970533640658
7,Kota_7,2021,20.126931778301724,8.624610389464761,6.147916686542192,3.976771825730454,12.162575955020902,16.553805133530645,1.693224389764214,8.687570974394914,77.13023514634834,4.781687719038735,11.630801071995945
7,Kota_7,2022,23.263730539259374,8.952731124186906,4.298324178278035,2.7295165729983624,16.333601591133956,20.989875276744,3.4906595937009746,7.58873411847382,74.97347923772467,5.990821726422728,11.640615263824865
7,Kota_7,2023,20.06500961755368,8.342034123417871,4.623658765438082,2.0795966116214593,13.088612610538783,19.081290926787844,2.264273651777494,9.5706868443079,75.01364739155409,5.001564297133751,12.020004778697125
7,Kota_7,2024,21.29711716715646,9.518769632669068,5.770884827544423,2.8041909224686288,15.744893447094803,17.865881565338682,2.6561415425559405,7.744506116541267,75.95714313437894,5.419426867041218,10.668101856644334
8,Kota_8,2014,24.472761134470456,11.199421023789261,5.2756405134077005,2.067407924960352,13.612064156309676,18.79143950262607,2.900434659478442,7.03155074173281,80.65828125379369,5.386211109826243,9.861879987849822
8,Kota_8,2015,24.92201090351776,10.102760729210743,4.51503785754491,2.816921979558107,12.1103440592848,21.400091645923492,1.3532532486704234,8.306065902057014,80.59274880477876,4.429747186105734,10.775190952558575
8,Kota_8,2016,21.032106358803016,8.043983314633921,4.410656890206422,4.700055925544316,17.24334046537509,19.181891715192158,2.80155058130096,8.660146698185022,79.57029601034786,4.762991516631295,8.7846326437431
8,Kota_8,2017,22.59458852641419,8.18786386710022,4.498850106268238,4.214100849279111,12.49679200755076,19.222064766264715,1.7360473290439629,7.557182456167906,78.50854379821608,4.534940136260145,9.152680989143775
8,Kota_8,2018,22.832023201484485,9.904201608796399,5.991013496087945,4.810489217974274,16.395432583261503,16.504582650135298,1.093549405183854,7.049056177199301,80.79035643720331,5.1769534777140285,10.32844584505316
8,Kota_8,2019,22.481831236006183,10.387371395667557,5.002731672450882,4.312736611237465,12.63958951880263,15.525964472150662,3.1845662686108103,7.981965264824794,79.11218465774273,5.9464814544862605,10.762625344886006
8,Kota_8,2020,23.997079394844896,10.778785883417708,4.816435411689888,3.7706920006072613,14.165843381640162,15.641074513286439,3.7519407263867284,6.547274523675846,79.53844674456651,5.1614213492783145,10.810958839327128
8,Kota_8,2021,20.9256646441931,10.167603789513432,6.618837507629225,4.196674659228684,16.839366887168698,19.61148356697502,3.0768296935535573,9.396782606261278,79.32478754478613,4.8340304003076255,10.35714481945713
8,Kota_8,2022,20.902876725636666,10.271780922210517,6.746464892764125,2.1018379357573966,16.184521603481038,17.081443051607856,3.7731885861295913,9.884232980661471,79.61370992960116,5.45274673600017,10.513816014672773
8,Kota_8,2023,24.310213254946568,11.378197594140282,4.957301419729767,4.486746422452033,12.222045808292956,19.17388914937437,1.6900265118631093,6.482267543109115,80.47558582072318,4.941524727466275,11.42773087745315
8,Kota_8,2024,20.326781703994712,9.261161351322441,5.618473877126012,4.372169494516891,13.912515017592419,19.381239635059064,3.6579332447085613,8.463452752729218,78.24460300025694,5.401455478149908,11.239561240116146
9,Kota_9,2014,24.989670552666688,9.40284726180684,6.301564866793381,3.2057927408277265,14.879253721823453,19.39253824252859,3.621031342559016,9.93633387679718,80.35353566353255,6.184244522867625,13.483604201293929
9,Kota_9,2015,21.19388572884151,8.44189645252558,5.06386647292233,2.861716974962245,13.777848722735941,16.63525425734937,1.1262795689090856,6.071495738933655,79.37287857162282,5.192205141447672,13.29079289805496
9,Kota_9,2016,21.92163323579841,10.71858913077228,4.654761663595193,4.8498835518506755,16.718070086493313,15.625877016185816,2.252742327354785,9.516473230248659,80.33332829225206,5.790510605541924,11.172085894997451
9,Kota_9,2017,24.955843130684883,8.926686805533773,6.828195322405377,3.9489399469771054,15.646420769273155,18.58881957711556,1.6920094351532762,6.706112128022033,81.10325837828006,5.182512792570711,11.997982028356173
9,Kota_9,2018,23.897922367833765,9.40050103666692,4.173528029690189,4.907307890422434,17.302715309780552,21.494265982366493,3.9847234679393058,6.695580996877949,82.00084086218561,5.519611683221642,11.829001876926126
9,Kota_9,2019,24.079165624953088,8.897762287346643,4.671452844467869,3.610923268680241,15.55763960905022,19.060603454864676,1.2744605121932646,9.509843450521522,81.01259000960798,5.202399788406063,11.692679073653725
9,Kota_9,2020,24.443740399344886,11.822605992919014,6.586382851796352,4.428548224174634,15.93145188383413,18.856001594263976,1.2609602797342303,7.633812852282794,79.67349673592126,5.170480248125653,12.386002302924478
9,Kota_9,2021,20.40523107953824,8.880732807799244,6.049776290978787,2.2283925784709004,17.10724148429261,18.46602568909782,2.441759731979944,8.36963113863807,81.59839098572428,5.389305711625041,13.719977427576955
9,Kota_9,2022,23.390080762795318,10.262927855983165,4.801084810508264,4.635889959065474,16.78455612964157,19.609162842608978,3.5517451872827257,9.46917680383921,81.42861449728287,5.912550770648255,13.224097138731103
9,Kota_9,2023,23.09305689107592,11.010866558230564,4.475815315879221,4.642612277596785,17.23106116647139,15.204730981241914,3.477450251694288,6.515479469893781,81.83021393752439,6.086597148963414,11.960928632115737
9,Kota_9,2024,20.80379948024154,11.271868096476249,6.496402533873226,3.5224032012825086,12.038315230301002,17.00926693222439,2.850780755127227,9.924744712109694,78.88236095466878,5.42742165265493,12.970421176884305
10,Kota_10,2014,23.80513951251014,10.165066314704442,6.888976011576984,3.025616498116058,15.795731358803689,21.524196738570122,1.3075291839720378,9.748913948945805,81.24749652452458,5.432566165533611,6.7196383624738
10,Kota_10,2015,21.50481783473408,10.832688354581126,4.202051804406315,3.74651138052882,14.07529834171774,19.34640862437234,1.1372261014375384,9.486147224609505,78.16539892437383,5.5634562029226515,8.3736579114547
10,Kota_10,2016,23.416476883032527,9.783610825506994,4.8208799988449975,4.991373500473133,14.557087813415837,18.15970917030773,1.4908714635750075,9.179238194999717,78.883540690871,4.853077831291614,7.386706230611825
10,Kota_10,2017,20.411905228079213,10.721997208298852,5.963533642843405,2.819778580994628,17.705181373502462,16.057405242466302,2.2970044031278056,9.774463680670396,80.33577157441977,5.038346016310485,5.334236680748928
10,Kota_10,2018,24.919888239799143,9.637336025260172,6.682297611037403,2.6898638176732588,13.2786282241505,15.21793858019158,2.955000476127655,7.474105374895045,78.53612393337905,5.047684162228345,7.9863310432448715
10,Kota_10,2019,24.840967139573607,8.742102062812485,6.605869503866833,4.329790558375225,16.625531067864312,20.913482596818213,3.2830719728289965,8.504881286525661,79.2744838585495,6.062729115421598,6.581036445065948
10,Kota_10,2020,20.586540944811972,8.500743168810201,6.056695861686914,3.290917684698388,13.20314836020202,18.441161827190058,1.1926268112254022,8.327885607657596,79.63099083124483,5.662694701874067,6.478989915300561
10,Kota_10,2021,21.551809794617867,9.820880596327205,4.0348616197243015,2.2173406633836765,14.35496133844011,18.359571843019864,2.8000616443579114,7.166650314837213,79.36774815853492,5.566203506887487,6.3003579250572255
10,Kota_10,2022,21.210225079312636,11.946650373068586,4.42748662870454,3.496664460354068,15.708934405908714,19.917254793808727,2.678946050460742,6.039083389676735,78.78478516719228,5.670947584255084,5.485271056324766
10,Kota_10,2023,20.439332495724166,9.402507724836724,4.099609326374099,2.2357354914650625,14.381539657209576,15.929010278301423,2.7026225447846746,8.757859876549063,77.72551761959899,5.520895870314108,8.459695322319442
10,Kota_10,2024,20.15793072412821,11.744848984974759,4.155913850954417,3.6238890059032114,16.2543631167055,21.096783866222598,3.1422607963972835,9.206912332279167,79.51640112699606,6.205051862641347,6.4634343601864455
11,Kota_11,2014,22.73796188076868,11.269191079849975,5.3569548535549005,3.930733085589575,15.15841596561668,20.121126652287323,1.2448899460917686,6.241408335962255,71.38770149836353,5.279955012148873,13.316108085020582
11,Kota_11,2015,24.879326279095658,9.347583167084426,4.546353747066098,4.369095521427438,15.952246653005258,18.487370015171972,2.6660906528128936,8.876807113089056,72.60331714113046,5.538594905143224,13.015270524675104
11,Kota_11,2016,20.997712254645727,10.720912969725166,4.216595226937527,2.091957506617418,13.546097331067282,18.238360697175214,3.6048175162251415,8.908676279065233,71.12564139793531,6.053521149610505,12.051261104204261
11,Kota_11,2017,24.93824781868029,8.16043676564993,6.6010944883673455,3.7360262257171803,14.631692515137543,20.076803622905956,2.4600068242741084,9.493692952326642,70.54848866222049,5.380695782688643,13.649629813637539
11,Kota_11,2018,21.38413898617526,10.369401314373448,6.7370900368500735,2.631986567017,15.737799501380897,19.420921540647644,3.199339067245843,6.526270740509039,72.12741664452058,5.675162910082426,13.164560047919467
11,Kota_11,2019,24.856975470208198,8.723907810837959,6.563155280108737,3.4768335693441044,13.483386446419063,21.09524930890758,2.3359157650079965,8.059269415718761,71.40950636157604,5.977483960273338,11.32126803954155
11,Kota_11,2020,20.817619362925115,9.564326146607042,6.9082369670058625,2.774400298103383,15.940419987247754,17.276330449572864,3.320419377059802,6.523494642873399,71.35240067954365,5.696378934814979,13.848894274677285
11,Kota_11,2021,21.68501588215643,11.315533463530437,5.292662570985418,2.7461428177628897,15.702869919624181,19.94744051819812,1.5011257237028497,6.670476865153271,70.55248943561902,5.406841492263633,15.732684270798766
11,Kota_11,2022,24.220852244845986,11.222680611800213,5.7560630931902566,4.604813841539776,13.23504726022061,15.783437335784095,1.809248834550969,6.22834742435726,73.05635054822297,5.138649535714915,14.22341861634375
11,Kota_11,2023,21.580780524883753,10.028939234753569,4.124718577151176,2.4450296028862666,17.91978073775308,21.755830875052318,1.014819942803229,9.807247141692956,71.54092887392797,6.337933454879164,13.385494243555247
11,Kota_11,2024,22.273699278169296,10.062384114317002,5.46653974077076,4.0005927726383135,12.837907528537878,15.209815129108746,1.9237898247735727,8.818723050946588,72.37801984169073,4.5175737277223975,12.543649749782169
12,Kota_12,2014,23.463129761130823,11.35246115859244,6.8338426584220695,4.049744084868937,14.983048584050565,19.324930681408496,3.6067149534361547,8.282438986555318,81.99094902365688,6.017314358954474,8.601427847715321
12,Kota_12,2015,21.078375761988585,10.635541880930628,5.181593216962476,3.9536989311244763,12.639558181847944,19.604917132221253,3.998241177312,6.192848155442224,79.42829063171938,5.408582879947598,8.392148323742056
12,Kota_12,2016,22.83508130493334,10.953796837005306,6.635546683904044,3.212420964953099,13.962198969379433,19.673153698945093,3.4235378258237756,9.049140539106464,80.3134290845478,5.231095830205201,8.69956889057608
12,Kota_12,2017,24.089171080875108,8.480836221482434,5.633467293882548,2.0172759814943646,13.947514979401621,17.565230744099786,2.1885180748277664,8.78186882675945,78.77998984371614,4.196317978343294,6.612945694450183
12,Kota_12,2018,21.136348136315757,8.292783695073775,5.810345780144134,4.004638395665049,15.716942076057688,18.244458306604006,2.1393573405376896,9.4533345982873,77.82951993189177,4.234214265499182,9.703839154880793
12,Kota_12,2019,20.12821032903218,9.364991310504625,5.140586856357571,3.1964683426907015,15.481034215363994,18.73521782708815,2.823715278380334,9.059533046168513,79.70656764782247,5.911572092280961,8.351399263228931
12,Kota_12,2020,21.217411482881495,11.708138179185227,4.180802170868683,4.803308080416543,14.109736123437806,15.709945799144515,2.457615277558977,7.027106270882031,79.96231699119852,4.7021753487255475,6.786446595898759
12,Kota_12,2021,24.015129489163318,10.156645106701017,4.933923097468011,3.8310013499327553,16.29690404533916,16.908368005134736,2.2406473045760547,6.48754437334779,80.55799730663743,4.990936577358835,7.823551998139156
12,Kota_12,2022,23.545231308612163,8.427507692378976,5.70193665888671,2.769688351104091,17.777561251425478,18.384819527039472,3.4179776493254743,8.200906168625046,78.32056946443613,5.759609352818475,6.9930884098676085
12,Kota_12,2023,24.757016711033284,10.406447280585326,6.457566578280371,4.652619390045223,13.368478631693595,16.484313879357586,2.832942966552975,7.644113879226818,78.94992974267822,4.814610958239285,6.694266603061196
12,Kota_12,2024,24.113071592568392,9.69495301459505,6.0026496978744115,2.2866059415040043,15.743155948059439,18.162373751160604,2.7598253895264224,6.672056830979454,80.85320419142244,5.799322722830023,8.085278887577855
13,Kota_13,2014,20.118192930231682,10.567886001773065,5.821282108266342,3.64009223814221,13.391682576695853,17.736341971338604,2.783429005558519,7.9870674354366775,71.97254491925031,6.04554375895855,8.83418447812723
13,Kota_13,2015,23.462180756621848,11.965023974808753,4.385182868362376,2.312328948152499,16.346032902772446,19.048708419044864,1.8224819996794177,6.317677475955946,73.10099950674544,5.296198254255166,6.141206142615053
13,Kota_13,2016,21.13328201113494,9.41998522332775,4.20827152823828,3.557179372724811,12.405675381553289,20.60249555475653,1.701136245731299,8.160047658418042,73.13793241884837,5.687456796697618,5.026643068792734
13,Kota_13,2017,21.66500956529099,10.67794782079276,6.982418083663503,3.985517569548136,15.346700504220149,20.114553571674723,2.3956168368511546,6.240569370403141,73.47614865693244,5.819561185266613,7.427107004963978
13,Kota_13,2018,20.8765147117883,10.760019563282663,4.60280106597717,3.607483053419244,12.580058697880318,18.152596553807296,3.268489986685738,7.390286096955928,74.04801399835209,5.4702047579319855,6.107694988918698
